sentence,start,end,duration,talks_id
앞으로 일어날 일에 대한 제 예상이 들어있습니다. ,712.8580000000001,715.8580000000001,3.0,4
"그리고 또한 또 다른 포인트를 나타낼 것입니다, 바로 여기서 ",715.8580000000001,719.8580000000001,4.0,4
"여기, 앞으로 나아가는 그룹이 있습니다. - ",719.8580000000001,723.8580000000001,4.0,4
여러분은 그들을 다 알지 못합니다. 앞으로 나아가는 사람들중에는 ,723.8580000000001,726.8580000000001,3.0,4
3살에서 15살의 어린시절에 영감을 받은 이들입니다. ,726.8580000000001,733.8580000000001,7.0,4
우리가 궤도를 돌아 여기 달로 감으로써 말입니다. ,733.8580000000001,736.8580000000001,3.0,4
바로 이 기간동안에 ,736.8580000000001,738.8580000000001,2.0,4
"폴 앤른, 이란 머스크, 리차드 브랜슨, 제프 비저스, 앤사리 가족이 ",738.8580000000001,748.8580000000001,10.0,4
지금 러시아의 저궤도 일을 자금을 지원하고 있습니다. ,748.8580000000001,753.8580000000001,5.0,4
"밥 비글로우,개인 우주정거장 그리고 칼맥 ",753.8580000000001,757.8580000000001,4.0,4
이런 사람들이 자금 가져와 그것을 흥미있는 분야에 지원합니다. ,757.8580000000001,763.8580000000001,6.0,4
그것이 핸드폰이나 다른 분야에 투입되는것 보다 좋다고 생각합니다. ,763.8580000000001,766.8580000000001,3.0,4
그들이 아주 불명확한 분야에 지원하고 있지만 ,766.8580000000001,770.8580000000001,4.0,4
이것은 우리에게 일종의 가능성을 끌어낼 것입니다. ,770.8580000000001,774.8580000000001,4.0,4
그리고 다음에 더 큰 것을 이끌어 낼 것이고 ,774.8580000000001,776.8580000000001,2.0,4
우리가 탐험할 수 있도록 해 줄 것입니다. 결국 ,776.8580000000001,780.8580000000001,4.0,4
우리를 다른 곳으로 이주시키게 하고 멸종으로부터 우리를 구할 것입니다. ,780.8580000000001,784.8580000000001,4.0,4
큰 진보가 그들을 자극하였습니다. 하지만 그 뒤에 오는 진보를 보십시오 ,784.8580000000001,790.8580000000001,6.0,4
여기 두 개의 예들이 있었습니다. ,790.8580000000001,792.8580000000001,2.0,4
군사용 전투기들 -- 최상의 정찰 능력을 지닌 비행기 ,792.8580000000001,796.8580000000001,4.0,4
"SR71. 전 생애 동안, 녹슬어 못 날 때까지 ",796.8580000000001,801.8580000000001,5.0,4
그리고 퇴역하였습니다. 콩코드기는 비행기 여행의 속도를 두 배로 올렸습니다. ,801.8580000000001,806.8580000000001,5.0,4
그것은 경쟁대상이 없이 전 생애를 활동하였다가 ,806.8580000000001,809.8580000000001,3.0,4
사라졌습니다. 그리고 우리는 1950년대 후반에 있던 ,809.8580000000001,812.8580000000001,3.0,4
전투기와 상업용 비행기에 관한 ,812.8580000000001,815.8580000000001,3.0,4
똑같은 종류의 성능문제로 정체된 상태입니다. ,815.8580000000001,819.8580000000001,4.0,4
하지만 중요한 것은 밖에 즉 지금 아이들에게 영감을 주는 것에 있습니다. ,819.8580000000001,823.8580000000001,4.0,4
여러분이 아이 혹은 10살짜리가 있는 경우를 ,823.8580000000001,825.8580000000001,2.0,4
얘기하는 겁니다. ,825.8580000000001,826.8580000000001,1.0,4
정말로 흥미진진한 것이 여기서 일어 날 것이라는 겁니다. ,826.8580000000001,832.8580000000001,6.0,4
"비교적 빨리, 여러분은 티켓을 마련할 수 있게 되고 ",832.8580000000001,834.8580000000001,2.0,4
"최상급 전투기보다 더 높이, 더 빨리 ",834.8580000000001,839.8580000000001,5.0,4
날 수 있게 될 겁니다. 전에는 결코 일어 날 수 없엇던 일이죠 ,839.8580000000001,843.8580000000001,4.0,4
이런 종류의 성능들이 계속 정체되어 있었다는 사실. ,843.8580000000001,848.8580000000001,5.0,4
"자, 여러분은 12분 안에 전쟁을 이깁니다. ",848.8580000000001,851.8580000000001,3.0,4
왜 더 나은 어떤게 필요 한가요? ,851.8580000000001,852.8580000000001,1.0,4
하지만 저는 여러분이 티켓을 사기 시작하고 ,852.8580000000001,855.8580000000001,3.0,4
"우주를 향해 저궤도를 날아갈 때를 생각합니다. 잠깐만요, ",855.8580000000001,860.8580000000001,5.0,4
"여기 무슨 일이 일어나나요, 우리는 저궤도를 날 수 있는 ",860.8580000000001,863.8580000000001,3.0,4
전투기를 가질 것입니다. 그리고 바로 전 이것을 생각합니다. ,863.8580000000001,866.8580000000001,3.0,4
하지만 흥미로운 것은 상업에 종사하는 사람들이 맨 먼저 나갈 것이라는 점입니다. ,866.8580000000001,870.8580000000001,4.0,4
저는 신 자본주의 우주경쟁을 기대하고 있습니다. 그렇게 불러보자구요. ,870.8580000000001,876.8580000000001,6.0,4
여러분은 60년대 우주 경쟁이 국가의 위신이 걸린 문제였다는 걸 기억하실 겁니다. ,876.8580000000001,880.8580000000001,4.0,4
우린 기념비적인 업적을 두 가지나 뺏겼기 때문이죠. ,880.8580000000001,883.8580000000001,3.0,4
기술적인 면에서 패배한 건 아닙니다. 사실 우리는 ,883.8580000000001,887.8580000000001,4.0,4
폰 브라운이 그것을 날게 만들때 궤도에 어떤 것을 올릴 수 있는 하드웨어를 가지고 있었습니다. ,887.8580000000001,892.8580000000001,5.0,4
여러분은 그것은 기술적 손실이 아니라고 주장 할 수 있습니다. ,892.8580000000001,894.8580000000001,2.0,4
스푸트니크는 기술적 손실이 아니지만 명성을 잃어버리는 것이였습니다. ,894.8580000000001,898.8580000000001,4.0,4
미국 - 세계는 미국을 과학기술의 리더로 보지 않았다. ,898.8580000000001,905.8580000000001,7.0,4
그리고 그것은 아주 강한 충격이었습니다. ,905.8580000000001,907.8580000000001,2.0,4
"몇 달, 수십년이 아닌 가가린 이후 몇주만에 우리는 알랜 쉐퍼드를 ",907.8580000000001,912.8580000000001,5.0,4
보냈습니다. 그래서 우리도 그런 능력을 가졌습니다. ,912.8580000000001,917.8580000000001,5.0,4
하지만 미국은 잃어버렸습니다. 우리도 잃어버렸습니다. 그것 때문에 우리는 회복하기 위해 커다란 도약을 만들어야 했습니다. ,917.8580000000001,926.8580000000001,9.0,4
"자, 다시, 여기에 흥미로운 것은 ",926.8580000000001,929.8580000000001,3.0,4
이미 기념비적인 업적 두 가지를 소련에 빼앗긴 상태였다는 점입니다. ,929.8580000000001,932.8580000000001,3.0,4
여러분은 미국에서 우주로 가는 티켓을 상품으로 살 수 없습니다. ,932.8580000000001,937.8580000000001,5.0,4
하지만 러시아에서는 살 수 있습니다. ,937.8580000000001,942.8580000000001,5.0,4
여러분은 러시아의 기계로 날 수 있습니다. 이것은 가능합니다. ,942.8580000000001,945.8580000000001,3.0,4
왜냐하면 러시아 우주 프로그램은 돈에 목말라 있기 때문입니다. ,945.8580000000001,948.8580000000001,3.0,4
여기저기서 한 자리에 2천만씩 긁어모으기에 좋은 기회죠. ,948.8580000000001,953.8580000000001,5.0,4
상업적이죠. 그것은 우주여행으로 정의될 수 있다. 그들은 또한 아폴로 8호처럼 ,953.8580000000001,960.8580000000001,7.0,4
달 주위를 돌고오는 여행을 제공할 것이다. ,960.8580000000001,964.8580000000001,4.0,4
1억 달러 -- 나는 달에 갈 수 있다. ,964.8580000000001,967.8580000000001,3.0,4
"하지만, 여러분도 알다시피 1960년대 우주경쟁이 ",967.8580000000001,970.8580000000001,3.0,4
계속되고 있을때 생각해 보면 ,970.8580000000001,972.8580000000001,2.0,4
첫번째 상업 자본가 - 달로 가는 티켓을 팔 수 있는 것처럼 - 가 ,972.8580000000001,978.8580000000001,6.0,4
러시아 기계에 있었을까? ,978.8580000000001,982.8580000000001,4.0,4
"여러분이 생각하기에, 러시아인들이 그들이 만든 장비로 처음 ",982.8580000000001,985.8580000000001,3.0,4
달로 갔을 때 그 비행선 안에 사람들이 러시인이 아닐 것이라고 ,985.8580000000001,989.8580000000001,4.0,4
생각 할까요? 혹은 그게 일본인 이나 미국의 억만장자 일까요? ,989.8580000000001,993.8580000000001,4.0,4
흠. 그것은 이상한 겁니다. 여러분도 아시다시피.. 정말 이상합니다. ,993.8580000000001,997.8580000000001,4.0,4
"하지만 어쨋든, 다시 그들을 이길 필요가 있다고 생각합니다. ",997.8580000000001,1001.8580000000001,4.0,4
"우리가 할 일은 아주 성공적인, 우리의 우주여행 산업을 ",1001.8580000000001,1008.8580000000001,7.0,4
보는 것입니다. 우리가 처음이냐 아니냐 그것이 중요한것이 아닙니다. ,1008.8580000000001,1013.8580000000001,5.0,4
러시아인들은 콩코드기 전에 초음속 수송기를 날렸습니다. ,1013.8580000000001,1019.8580000000001,6.0,4
그뒤 그들은 몇대의 화물용 비행기를 날렸고 또한 사라졌습니다. ,1019.8580000000001,1023.8580000000001,4.0,4
상업적 사업이 시작되면 여러분은 ,1023.8580000000001,1026.858,3.0,4
어느 정도 평행이 되었다고 보실거라 생각합니다. ,1026.858,1030.858,4.0,4
"이제, 유인 우주비행에 관한 상업적 발전에 관해 조금 더 이야기 해보겠습니다. ",1030.858,1034.858,4.0,4
이것은 나사가 2020년까지 하고 있는것의 5배가 ,1034.858,1036.858,2.0,4
"되는 것입니다. 제가 여러분께 말하고 싶은것은, ",1036.858,1044.8580000000004,8.000000000000227,4
정부가 전혀 아닌 사적인 우주여행에 ,1044.8580000000004,1048.8580000000004,4.0,4
15억에서 17억정도의 투자가 있습니다. ,1048.8580000000004,1054.8580000000004,6.0,4
여러분이 알기 원하신다면 -- 구글에 찾아보면 ,1054.8580000000004,1059.8580000000004,5.0,4
그 돈의 절반에 관해 알게 될 것입니다. 하지만 ,1059.8580000000004,1062.8580000000004,3.0,4
"밖에 남겨진 그 두배의 돈이 있습니다. -아직 사용되지 않은, 하지만 ",1062.8580000000004,1066.8580000000004,4.0,4
몇년 뒤에 사용될 것입니다. 아주 큰 돈이지요. ,1066.8580000000004,1069.8580000000004,3.0,4
이 산업이 돈벌이가 될 거라 생각합니다. ,1069.8580000000004,1074.8580000000004,5.0,4
이것은 확실히 이익이 됩니다. 여러분이 사람들을 2십만 달러에 우주로 보낼 때 말입니다. ,1074.8580000000004,1078.8580000000004,4.0,4
실제로 그 비용의 10분의 1 혹은 더작은 비용으로 작동시킬 수 있는 장비이기 때문에 ,1078.8580000000004,1082.8580000000004,4.0,4
--이것은 아주 큰 돈벌이가 될 것입니다. ,1082.8580000000004,1086.8580000000004,4.0,4
저는 또한 예상합니다. 여기로 유입되는 투자는 ,1086.8580000000004,1089.8580000000004,3.0,4
미국의 납세자가 나사의 유인 우주선 작업을 위해 ,1089.8580000000004,1093.8580000000004,4.0,4
사용하는 돈의 약 절반 정도 될 것입니다. ,1093.8580000000004,1097.8580000000004,4.0,4
그쪽으로 흘러들어오는 자금은 10에서 15배 정도 ,1097.8580000000004,1102.8580000000004,5.0,4
효율적으로 사용 될 것입니다. 그것이 의미하는 것은 우리가 그것을 알기 전에 ,1102.8580000000004,1110.8580000000004,8.0,4
납세자의 세금 없이 인간 우주 비행에서의 진보가 ,1110.8580000000004,1117.8580000000004,7.0,4
나사의 인간 우주 비행에 대한 현재 예산의 ,1117.8580000000004,1123.8580000000004,6.0,4
약 5배가 되어야 가능할 정도 수준이 될 것이라는 점입니다. ,1123.8580000000004,1128.8580000000004,5.0,4
그리고 그것은 우리가 있기 때문입니다. 민간 산업부문말입니다. ,1128.8580000000004,1136.8580000000004,8.0,4
여려분은 결코 이런 종류일을 하는 정부에 의존하지 말아야 합니다. ,1136.8580000000004,1142.8580000000004,6.0,4
우리는 이것을 오랫동안 해왔습니다. 나사전에 나카는 ,1142.8580000000004,1145.8580000000004,3.0,4
어떤 항공기도 개발하지 않았고 항공노선도 운영하지 않았습니다. ,1145.8580000000004,1149.8580000000004,4.0,4
"하지만 나사는 우주 항공기를 개발하고 있고, 항상 보유하고, ",1149.8580000000004,1153.8580000000004,4.0,4
유일한 우주 노선을 운영하고 있습니다. 그리고 우리는 그것을 회피했습니다. ,1153.8580000000004,1160.8580000000004,7.0,4
왜냐하면 두려웠기 때문이었죠. 하지만 2004년 6월로 생각해 보면 ,1160.8580000000004,1166.8580000000004,6.0,4
"작은 어떤 그룹이 실제로 그것을 할 수 있다고 제가 보여 주었을 때, ",1166.8580000000004,1171.8580000000004,5.0,4
"그것을 시작 할 수 있었고, 그 시점 이후, 모든 것이 바뀌었습니다. ",1171.8580000000004,1174.8580000000004,3.0,4
여기까지 입니다. 매우 감사합니다. ,1174.8580000000004,1176.8580000000004,2.0,4
지난 여름 저는 엘리라는  여성으로부터 전화를 받았습니다.,12.81,15.982999999999999,3.173,45969
그녀는 남부 국경의 한 이산 가족에 대한 이야기를 듣고,16.007,19.247,3.2399999999999984,45969
자신이 도울 수 있는지 물었습니다. ,19.271,21.773000000000003,2.501999999999999,45969
엘리는 그녀의 할아버지와  증조부에 대한 이야기를 했습니다.,21.796999999999997,25.746,3.948999999999998,45969
어린 시절 할아버지 가족이  폴란드에서 살 때,26.243000000000002,28.331,2.088000000000001,45969
증조부는 ,28.355,29.598000000000003,1.2429999999999986,45969
아들의 안위가 걱정되어 ,29.622,31.526,1.9040000000000001,45969
약간의 돈을 쥐어주며 서쪽으로 걸으라고 했습니다.,31.55,34.684,3.1339999999999972,45969
서쪽으로 유럽을 걸어서  횡단하라고 했죠.,34.708,37.068000000000005,2.3599999999999994,45969
그들은 하라는 대로 했죠. ,37.092,38.251,1.158999999999999,45969
서쪽으로 유럽을 걸어서 횡단하여 ,38.275,40.293,2.0180000000000007,45969
배를 타고 미국에 도착했습니다. ,40.317,43.343,3.026000000000004,45969
엘리는 멕시코를 횡단한 ,44.117,48.137,4.020000000000003,45969
십대들의 이야기를 들었을 때 ,48.161,50.556999999999995,2.396000000000001,45969
자신의 할아버지 형제가 생각났다고 했습니다.,50.581,55.181999999999995,4.600999999999999,45969
이 이야기들 모두 그녀에겐 똑같이 들렸으니까요.,55.206,58.894,3.6879999999999953,45969
바로 해슨펠드 형제 이야기였죠. ,59.799,63.39,3.591000000000001,45969
'해즈'와 '브로'를 합친 ,63.413999999999994,65.318,1.9039999999999964,45969
'해스브로'는 장난감 회사로 ,66.554,68.727,2.1730000000000023,45969
우리에게 친숙한  '미스터 포테이토 헤드'를 만든 회사죠.,68.751,71.902,3.150999999999996,45969
하지만 제가 여러분께 그 얘기를 하려는 게 아니예요.,73.212,76.339,3.126999999999996,45969
이 이야기를 한 이유는 문득 이런 생각이 들었거든요.,77.26,80.52,3.259999999999991,45969
내가 과연 믿음과 용기가 있을까 ,80.544,85.351,4.807000000000002,45969
저의 세 명의 십대 자녀를  이런 여정에 보낼만큼요.,85.354,90.223,4.869,45969
지금 이 곳이 안전하지 않은 걸 알면서도,91.12700000000001,94.534,3.4069999999999965,45969
내 아이들이 떠나는 모습을  과연 지켜볼 수 있을까?',94.558,96.64399999999999,2.0860000000000127,45969
수십 년 전 저는 미국 남부 국경에서 ,98.95299999999999,103.83200000000001,4.878999999999991,45969
중미의 망명 신청자들과 함께 본격적인 활동을 시작했습니다.,103.85600000000001,106.375,2.519000000000005,45969
지난 16년 간 전 세계적으로 ,106.88600000000001,110.45200000000001,3.5660000000000025,45969
난민 권리를 위해 투쟁하는  유대인 협회인 HIAS 단체에서,110.476,114.57700000000001,4.100999999999999,45969
"변호사, 대변자로 활동하고 있습니다. ",114.601,116.29,1.6889999999999932,45969
그곳에서 배운 한 가지는 어떤 경우에는 ,116.877,120.37,3.4929999999999954,45969
우리를 보다 강하고 안전하게  지켜줘야 하는 것들이,121.18700000000001,125.07700000000001,3.890000000000001,45969
사실은 전혀 그렇지 않다는 것이었죠. ,125.101,126.306,1.2049999999999983,45969
"오히려, 이러한 정책의 일부는 정책 의도와 정반대의 결과를 낳으며",127.22,132.159,4.938999999999994,45969
불필요한 엄청난 고통을  유발시킨다는 것을 알게 됐죠.,132.183,137.286,5.103000000000009,45969
그러면 왜 미국 남부 국경에 사람들이 계속 몰리는 것일까요?,138.529,141.666,3.1370000000000005,45969
미국 남부 국경에 오는  대부분의 이민자와 난민들은,141.69,145.168,3.4780000000000086,45969
"과테말라, 온두라스, 엘살바도르  주로 이 세 곳에서 도망쳐온 사람들입니다.",145.192,149.306,4.114000000000004,45969
이 세 나라는 세계에서 꾸준히 ,149.91,152.31799999999996,2.407999999999987,45969
가장 폭력적인 나라로  분류되고 있습니다.,152.34199999999996,155.653,3.3110000000000066,45969
이러한 나라에서는  안전이 보장되기는 커녕,155.67700000000002,158.04399999999995,2.3669999999999902,45969
나와 내 가족을 위한 미래조차 꿈꿀 수 없는 곳이죠.,158.06799999999996,161.333,3.265000000000015,45969
여성과 소녀에 대한 폭력 또한 만연합니다.,162.138,165.115,2.9770000000000043,45969
수 세대에 걸쳐 많은 사람들이 ,165.97899999999996,169.24900000000002,3.2700000000000102,45969
중미에서 탈출하고 있습니다. ,169.273,170.85299999999998,1.5800000000000125,45969
난민 세대들은 계속해서  미국 해안으로 들어오고 있습니다.,170.877,173.485,2.608000000000004,45969
"1980년대, 미국이 깊숙이 개입했던 ",173.509,178.27,4.760999999999996,45969
내전으로부터 피하기 위해서요. ,178.29399999999995,180.52599999999998,2.232000000000028,45969
더 이상 새로운 사실도 아니죠. ,181.185,182.542,1.356999999999999,45969
최근 새로운 소식은 국경 검문소에서 ,183.127,187.895,4.768000000000002,45969
망명을 신청하려는  아이들과 가족의 수가,187.919,190.713,2.7939999999999827,45969
급증하고 있다는 사실입니다. ,190.737,193.072,2.3350000000000084,45969
지금 보고계신 사진들은  최근 화제가 되고 있는데요.,194.22,196.386,2.165999999999997,45969
이 사진들을 보면서  몇 가지만 기억해주시길 바랍니다.,196.41,199.72799999999998,3.318000000000012,45969
"첫째, 이것은 남부 국경에 고도의 차단벽이 아니라",199.752,205.84599999999998,6.093999999999994,45969
사실은 검문소에  사람들이 나타나는 겁니다.,205.87,208.981,3.1109999999999904,45969
"둘째, 사람들이 등에  옷짐을 지고 있는데",209.40200000000002,214.273,4.871000000000009,45969
어떤 이는 고무 슬리퍼를  신고 있습니다.,214.297,216.639,2.342000000000013,45969
마지막으로 미국은  세계에서 가장 강력한 나라입니다.,216.66299999999998,219.609,2.9459999999999984,45969
공포스러워 할 때가 아니죠. ,220.162,221.766,1.603999999999985,45969
안전한 국가에 도착하게 되면 ,222.55900000000003,225.085,2.5260000000000105,45969
다음과 같이 생각하기 쉽습니다. ,225.109,226.98,1.870999999999981,45969
합법이야? 불법이야? ,227.00400000000002,229.303,2.2990000000000066,45969
하지만 이런 질문들과 씨름하며 ,229.692,232.195,2.502999999999986,45969
가족에 대한 결정을 내리는 사람들은 ,232.21900000000002,236.03400000000002,3.8149999999999977,45969
매우 다른 질문에 대해서 생각합니다. ,236.058,238.622,2.5640000000000214,45969
어떻게 내 딸을 안전하게 지키지? ,238.646,240.519,1.8729999999999905,45969
어떻게 내 아들을 보호하지? ,241.416,242.858,1.4420000000000073,45969
여러분이 합법적인 것을 찾고 있다면 ,244.072,246.332,2.259999999999991,45969
망명 신청이야 말로 완전한 합법입니다. ,246.356,249.36900000000003,3.013000000000005,45969
미국 법과 국제법에서  기본권에 해당하니까요.,249.82,254.707,4.8870000000000005,45969
그리고 사실상.. ,254.731,255.921,1.1899999999999975,45969
망명 신청은  1951년 난민 협약에서 비롯된,262.833,266.374,3.5410000000000537,45969
홀로코스트에 대한  세계 대응 조치였습니다.,266.39799999999997,269.47,3.0720000000000027,45969
다시는 그들의 나라로  돌려보내지 않을 방법이였죠.,269.494,273.30400000000003,3.8099999999999454,45969
사람들이 다치고 죽는 나라로요. ,273.328,275.532,2.204000000000008,45969
난민들이 이 나라에 올 수 있는 방법에는 여러 가지가 있습니다.,276.264,278.785,2.520999999999958,45969
하나는 미국 난민 입학 프로그램으로 ,278.809,281.613,2.8040000000000305,45969
"미국은 해당 프로그램을 통해  해외 난민을 식별, 선발해서",281.637,285.767,4.129999999999996,45969
미국으로 데려오는 것이죠. ,285.791,287.847,2.055999999999983,45969
작년의 경우 1980년  난민 프로그램이 시작된 이래,288.485,292.127,3.641999999999996,45969
그 어느 때보다  난민 수가 줄었습니다.,292.151,295.832,3.6809999999999827,45969
올해는 더 줄어들 것입니다. ,295.856,297.814,1.9580000000000268,45969
우리는 지금 그 어느 때 보다 ,298.758,301.721,2.9630000000000223,45969
많은 난민들이 살고 있는  시대에 있습니다.,301.745,303.8,2.055000000000007,45969
심지어 제2차 세계 대전 이후 어떤 시기보다도요.,303.824,305.21299999999997,1.3890000000000102,45969
또 다른 방법은 망명 신청입니다. ,305.978,309.745,3.766999999999996,45969
국경에 온 망명 신청자들은 ,309.769,313.05400000000003,3.2849999999999686,45969
자신들을 다시 돌려보내면  박해 받을 것이라고 말합니다.,313.078,316.382,3.3040000000000305,45969
망명 신청자들은 자신들이  난민이라는 사실을 증명하려고,316.406,319.62,3.213999999999998,45969
미국에서 절차를  밟고 있는 사람들입니다.,319.647,323.365,3.7180000000000177,45969
망명 신청은 간단합니다. ,325.365,328.801,3.435999999999978,45969
국경 수비대는 국경에 온 사람들에게 이렇게 말합니다.,328.825,331.903,3.078000000000032,45969
우리는 받아 줄 여력이 없으니 신청해 줄 수 없다고요.,331.92699999999996,334.476,2.5489999999999777,45969
이것은 전례없는 불법행위입니다. ,334.5,336.311,1.8109999999999784,45969
새로운 프로그램인 ,336.786,339.026,2.240000000000009,45969
"오웰적인 제목과 같은  ""이민자 보호 의정서""에 따르면,",339.05,343.216,4.165999999999997,45969
난민들은 자신의 사례가 ,344.43,347.086,2.656000000000006,45969
미국 법정에서 통과할 때까지  멕시코에서 수개월 혹은 수년을,347.11,350.588,3.4780000000000086,45969
기다려야 한다고 합니다. ,350.61199999999997,352.2680000000001,1.656000000000006,45969
기다리는 동안 그들은 안전하지 않고 ,352.2920000000001,354.111,1.81899999999996,45969
변호사를 구할 수도 없습니다. ,354.135,356.158,2.023000000000025,45969
"우리 미국 정부는 3,000명 이상의 아이들을",357.788,362.148,4.360000000000014,45969
부모의 품에서 떼어놓아 구금했습니다. ,362.17199999999997,364.749,2.5769999999999977,45969
망명 신청을 막기위한 조치였죠. ,364.773,366.85900000000004,2.0859999999999563,45969
대부분 이제 막 걸음마를  배우는 유아들이며,367.681,369.09,1.4089999999999918,45969
적어도 한 명은  6살짜리 맹인 소녀였습니다.,369.871,372.515,2.644000000000005,45969
이런 상황은 여전합니다. ,372.539,374.02,1.4809999999999943,45969
지금 미국에선 수십억 달러가 사실상 무고한 사람들을,374.77,378.63800000000003,3.8679999999999954,45969
수감하는 데 쓰이고 있습니다. ,378.662,380.199,1.5370000000000346,45969
가족 격리는 이제  우리 이민 제도의 특징인 셈이죠.,382.75699999999995,388.18800000000005,5.430999999999983,45969
이것은 희망의 불빛과는  거리가 먼 이야기며,388.561,393.619,5.0580000000000505,45969
기타 모든 방법과도 전혀 다릅니다. ,393.643,397.482,3.8389999999999422,45969
이민과 우리는 항상 뗄 수 없는 관계였고 앞으로도 그럴 것입니다.,398.095,401.343,3.2479999999999905,45969
"박해, 전쟁, 폭력 기후 변화로부터  벗어나고 싶은 욕망과",401.857,407.1,5.243000000000052,45969
다른 곳의 삶을 엿볼 수 있는  휴대폰의 기능은,407.1,411.19300000000004,4.092999999999961,45969
도망치려는 절박함을  더욱 강하게 만들 뿐입니다.,411.19300000000004,413.376,2.1829999999999927,45969
그러나 우리의 가치를 반영하고 세계의 현실을 고려한,414.56,420.23699999999997,5.677000000000022,45969
합당한 정책을 가질 수 있습니다. ,420.26099999999997,423.176,2.914999999999964,45969
가장 먼저 해야 할 일은  이 문제에 대한 국가적 논쟁에,423.93800000000005,430.02099999999996,6.083000000000028,45969
오랫동안 영향을 준 독설 수사법을  되짚어 보는 것입니다.,430.045,434.736,4.690999999999974,45969
저는 이민자나 난민은 아니지만 ,442.66,445.80400000000003,3.1439999999999486,45969
제 조부모님이 난민이셨기에 이런 공격을 받습니다.,445.82800000000003,449.82800000000003,4.0,45969
제 증조모 로즈는 7년 동안  자신의 아이들을 보지 못하셨습니다.,451.16900000000004,455.717,4.548000000000002,45969
폴란드에서 뉴욕으로  자식들을 데려오려고 할 때였죠.,455.741,458.20300000000003,2.461999999999989,45969
로즈는 제 할아버지가  일곱 살 때 떠나셨고,458.227,460.158,1.93100000000004,45969
할아버지가 14살이 되어서야 서로 만나게 되었죠.,460.18199999999996,462.20300000000003,2.020999999999958,45969
제 외할머니 알리자는  1930년대에 폴란드를 떠나,462.20300000000003,467.48400000000004,5.281000000000006,45969
당시 영국령 팔레스타인  위임통치국으로 가셨고,467.50800000000004,470.381,2.8729999999999905,45969
그 후 가족과 친구들을  다시 보지 못하셨습니다.,470.405,472.651,2.2460000000000377,45969
세계 이주와 이동에 대한 대응으로  생겨난 국제 협력은,473.699,478.75300000000004,5.053999999999974,45969
이주를 위기가 아닌  세계 공동체로 인식하는데,478.777,483.26199999999994,4.485000000000014,45969
크게 기여할 것입니다. ,483.26199999999994,487.211,3.949000000000012,45969
인도 주의적 원조 또한 중요합니다. ,488.44599999999997,490.851,2.4049999999999727,45969
난민과 이민자를  보내고 있는 중미 국가에,490.875,493.876,3.0009999999999764,45969
우리가 지원하고 있는 금액은 ,493.9,496.329,2.4290000000000305,45969
집행과 구금에 들어가는 경비에서  극히 일부에 불과합니다.,496.353,501.548,5.194999999999993,45969
"단언컨대, 우리는 효율적인  망명 시스템을 보유할 수 있습니다.",502.714,506.483,3.7690000000000055,45969
장벽쌓는 비용의 일부만으로 ,507.418,510.13800000000003,2.7199999999999704,45969
더 많은 판사를 고용할 수 있고 ,510.162,511.543,1.3810000000000286,45969
망명 신청자들은  변호사를 선임할 수 있으며,511.56699999999995,513.797,2.230000000000018,45969
인도적 망명 시스템을  구축할 수 있습니다.,513.821,516.342,2.520999999999958,45969
우리는 더 많은 난민들을  정착시킬 수 있습니다.,525.048,527.614,2.5660000000000305,45969
쇠퇴하는 난민 프로그램에 대한  이해를 돕고자 한 가지 말씀드릴게요.,528.076,531.249,3.173000000000002,45969
"3년 전, 미국은 지구상에서  가장 큰 난민 위기에 대응하여",531.273,535.5319999999999,4.259000000000015,45969
1만 5천 명의 시리아 난민을  정착시켰습니다.,535.556,538.195,2.63900000000001,45969
"1년 후 그 숫자는 3,000명이었고 ",538.219,541.336,3.116999999999962,45969
작년엔 62명이었습니다. ,541.36,544.795,3.434999999999945,45969
62명이요. ,546.067,547.798,1.7309999999999943,45969
이민을 막고 난민들을 추방하는 ,548.7769999999999,552.289,3.511999999999944,45969
"가혹한 수사, 강요에도 불구하고 ",552.289,554.5790000000001,2.289999999999964,45969
여론 조사에 따르면 미국의  난민과 이민자에 대한 지지는,554.5790000000001,558.043,3.4640000000000555,45969
결코 높지 않습니다. ,558.067,559.31,1.2429999999999382,45969
제가 일하는 HIAS와 같은 단체와 ,559.3340000000001,561.275,1.941000000000031,45969
인도주의 및 기타 종교 단체들을 통해 ,561.299,563.807,2.508000000000038,45969
어떠한 법에 반대하거나 지지할 때 ,563.831,565.9780000000001,2.1469999999999345,45969
"혹은, 정책 감독이 필요할 때 ",566.002,568.572,2.5700000000000496,45969
적절한 조치를 취할 수 있습니다. ,568.596,571.9730000000001,3.3769999999999527,45969
휴대폰이 있으면 ,572.443,573.794,1.350999999999999,45969
여러분은 무언가 할 수 있고 ,573.818,575.141,1.322999999999979,45969
더 많은 것을 원한다면  할 수 있습니다.,575.165,576.913,1.7480000000000473,45969
국경선을 따라 즐비하게 늘어진 ,576.937,580.533,3.596000000000004,45969
아이들이 수감되어 있는  구치소 한 곳을 본다면,580.557,583.807,3.25,45969
여러분의 생각은  반드시 바뀔 것입니다.,583.807,585.28,1.4729999999999563,45969
엘리와의 통화에서  가장 좋았던 점은,587.278,589.873,2.5950000000000277,45969
그녀는 자신의 조부모님의 이야기는 ,590.75,594.606,3.8559999999999945,45969
오늘날에도 여전히  존재한다는 것을 알았고,595.495,597.634,2.13900000000001,45969
도움을 주고 싶어 했다는 거죠. ,597.658,599.724,2.066000000000031,45969
